transaction_id,customer_id,account_id,txn_type,amount,channel,branch_id,txn_date,status,description
TXN000225,CUST0866,ACC74664,PAYMENT,356942.59,upi,BR002,2024-02-06,SUCCESS,PAYMENT via upi
TXN000226,CUST0759,ACC89325,RTGS,11936.73,atm,BR006,2024-12-14,SUCCESS,RTGS via atm
TXN000227,CUST0538,ACC58272,NEFT,53253.42,atm,BR001,2024-05-14,SUCCESS,NEFT via atm
TXN000228,CUST0433,ACC18773,WITHDRAWAL,43712.75,upi,BR006,2024-08-13,SUCCESS,WITHDRAWAL via upi
TXN000229,CUST0250,ACC28025,WITHDRAWAL,12152.23,branch,BR010,2024-03-22,SUCCESS,WITHDRAWAL via branch
TXN000230,CUST0676,ACC81554,FD_BOOKING,278728.5,atm,BR002,2024-11-06,SUCCESS,FD_BOOKING via atm
TXN000231,CUST0119,ACC83356,DEPOSIT,116200.92,mobile,BR005,2024-03-24,SUCCESS,DEPOSIT via mobile
TXN000232,CUST0012,ACC58740,DEPOSIT,255146.99,branch,BR002,2024-09-22,SUCCESS,DEPOSIT via branch
TXN000233,CUST0544,ACC11160,LOAN_EMI,440204.28,mobile,BR006,2024-04-28,SUCCESS,LOAN_EMI via mobile
TXN000234,CUST0219,ACC34728,UPI,239189.89,mobile,BR002,2024-03-13,SUCCESS,UPI via mobile
TXN000235,CUST0643,ACC80962,WITHDRAWAL,73141.59,mobile,BR009,2024-03-28,SUCCESS,WITHDRAWAL via mobile
TXN000236,CUST0490,ACC77290,WITHDRAWAL,283122.09,mobile,BR007,2024-11-12,FAILED,WITHDRAWAL via mobile
TXN000237,CUST0848,ACC44402,ATM_WITHDRAWAL,29930.54,atm,BR001,2024-06-25,SUCCESS,ATM_WITHDRAWAL via atm
TXN000238,CUST0198,ACC98035,FD_BOOKING,195449.04,pos,BR004,2024-12-05,SUCCESS,FD_BOOKING via pos
TXN000239,CUST0973,ACC76787,ATM_WITHDRAWAL,323055.88,upi,BR003,2024-04-20,SUCCESS,ATM_WITHDRAWAL via upi
TXN000240,CUST0510,ACC19837,ATM_WITHDRAWAL,299950.91,atm,BR002,2024-09-03,SUCCESS,ATM_WITHDRAWAL via atm
TXN000241,CUST0796,ACC29079,DEPOSIT,184823.61,atm,BR005,2024-08-21,SUCCESS,DEPOSIT via atm
TXN000242,CUST0940,ACC54758,LOAN_EMI,418178.6,pos,BR006,2024-05-28,FAILED,LOAN_EMI via pos
TXN000243,CUST0524,ACC73935,ATM_WITHDRAWAL,378733.11,upi,BR010,2024-12-18,FAILED,ATM_WITHDRAWAL via upi
TXN000244,CUST0620,ACC88556,RTGS,68719.94,internet,BR002,2024-12-16,PENDING,RTGS via internet
TXN000245,CUST0546,ACC77763,RTGS,315719.8,internet,BR005,2024-05-28,SUCCESS,RTGS via internet
TXN000246,CUST0526,ACC39863,FD_BOOKING,463417.24,internet,BR004,2024-10-07,SUCCESS,FD_BOOKING via internet
TXN000247,CUST0314,ACC35145,FD_BOOKING,258884.11,atm,BR005,2024-05-20,SUCCESS,FD_BOOKING via atm
TXN000248,CUST0675,ACC34687,RTGS,445286.14,mobile,BR005,2024-04-22,SUCCESS,RTGS via mobile
TXN000249,CUST0730,ACC81142,NEFT,160639.13,atm,BR010,2024-09-06,SUCCESS,NEFT via atm
TXN000250,CUST0741,ACC48202,PAYMENT,102946.34,upi,BR006,2024-03-21,SUCCESS,PAYMENT via upi
TXN000251,CUST0384,ACC42195,ATM_WITHDRAWAL,242223.22,internet,BR010,2024-08-18,SUCCESS,ATM_WITHDRAWAL via internet
TXN000252,CUST0261,ACC89427,WITHDRAWAL,126342.59,atm,BR009,2024-07-01,SUCCESS,WITHDRAWAL via atm
TXN000253,CUST0832,ACC43398,UPI,227434.81,pos,BR010,2024-05-17,SUCCESS,UPI via pos
TXN000254,CUST0204,ACC44825,DEPOSIT,490790.66,upi,BR008,2024-10-04,SUCCESS,DEPOSIT via upi
TXN000255,CUST0397,ACC51044,WITHDRAWAL,69949.71,branch,BR006,2024-01-02,SUCCESS,WITHDRAWAL via branch
TXN000256,CUST0285,ACC24085,NEFT,267657.8,mobile,BR002,2024-12-22,SUCCESS,NEFT via mobile
TXN000257,CUST0041,ACC96546,RTGS,30033.95,branch,BR006,2024-10-24,SUCCESS,RTGS via branch
TXN000258,CUST0441,ACC41546,PAYMENT,110296.76,pos,BR010,2024-05-18,SUCCESS,PAYMENT via pos
TXN000259,CUST0243,ACC29884,DEPOSIT,276899.75,internet,BR004,2024-03-26,FAILED,DEPOSIT via internet
TXN000260,CUST0393,ACC36626,NEFT,308186.69,mobile,BR002,2024-10-24,SUCCESS,NEFT via mobile
TXN000261,CUST0998,ACC45353,UPI,62369.18,mobile,BR007,2024-04-08,SUCCESS,UPI via mobile
TXN000262,CUST0170,ACC32746,PAYMENT,139807.39,branch,BR004,2024-11-10,SUCCESS,PAYMENT via branch
TXN000263,CUST0882,ACC88606,ATM_WITHDRAWAL,223137.99,mobile,BR002,2024-02-14,SUCCESS,ATM_WITHDRAWAL via mobile
TXN000264,CUST0454,ACC29711,ATM_WITHDRAWAL,425308.13,atm,BR001,2024-09-25,SUCCESS,ATM_WITHDRAWAL via atm
TXN000265,CUST0903,ACC98252,UPI,218381.48,pos,BR006,2024-06-01,SUCCESS,UPI via pos
TXN000266,CUST0631,ACC60842,UPI,303316.31,internet,BR003,2024-12-03,SUCCESS,UPI via internet
TXN000267,CUST0716,ACC99558,ATM_WITHDRAWAL,84273.99,atm,BR004,2024-04-11,SUCCESS,ATM_WITHDRAWAL via atm
TXN000268,CUST0281,ACC42606,LOAN_EMI,449236.46,atm,BR010,2024-08-01,SUCCESS,LOAN_EMI via atm
TXN000269,CUST0577,ACC41991,WITHDRAWAL,226177.68,branch,BR007,2024-10-12,SUCCESS,WITHDRAWAL via branch
TXN000270,CUST0021,ACC74350,ATM_WITHDRAWAL,362116.83,atm,BR002,2024-07-09,SUCCESS,ATM_WITHDRAWAL via atm
TXN000271,CUST0276,ACC58050,LOAN_EMI,239317.52,mobile,BR004,2024-10-21,SUCCESS,LOAN_EMI via mobile
TXN000272,CUST0544,ACC35652,DEPOSIT,489582.83,internet,BR001,2024-04-03,SUCCESS,DEPOSIT via internet
TXN000273,CUST0163,ACC22108,RTGS,347686.87,branch,BR005,2024-02-17,FAILED,RTGS via branch
TXN000274,CUST0464,ACC29533,LOAN_EMI,70902.86,atm,BR005,2024-03-08,SUCCESS,LOAN_EMI via atm
TXN000275,CUST0171,ACC78224,WITHDRAWAL,115984.64,branch,BR010,2024-01-19,SUCCESS,WITHDRAWAL via branch
TXN000276,CUST0804,ACC33061,LOAN_EMI,274014.48,atm,BR003,2024-04-01,SUCCESS,LOAN_EMI via atm
TXN000277,CUST0201,ACC88988,WITHDRAWAL,33784.31,branch,BR005,2024-03-18,SUCCESS,WITHDRAWAL via branch
TXN000278,CUST0474,ACC82540,FD_BOOKING,361631.93,mobile,BR009,2024-03-08,SUCCESS,FD_BOOKING via mobile
TXN000279,CUST0334,ACC32517,LOAN_EMI,256671.63,branch,BR009,2024-09-02,SUCCESS,LOAN_EMI via branch
TXN000280,CUST0172,ACC16336,UPI,78039.11,mobile,BR004,2024-10-27,SUCCESS,UPI via mobile
TXN000281,CUST0802,ACC46605,UPI,122969.88,mobile,BR002,2024-12-08,SUCCESS,UPI via mobile
TXN000282,CUST0621,ACC15540,WITHDRAWAL,491429.86,mobile,BR001,2024-05-15,SUCCESS,WITHDRAWAL via mobile
TXN000283,CUST0502,ACC98804,ATM_WITHDRAWAL,275202.84,upi,BR007,2024-09-15,FAILED,ATM_WITHDRAWAL via upi
TXN000284,CUST0966,ACC78112,FD_BOOKING,393213.72,pos,BR007,2024-05-17,FAILED,FD_BOOKING via pos
TXN000285,CUST0171,ACC75949,UPI,63207.3,branch,BR004,2024-02-20,PENDING,UPI via branch
TXN000286,CUST0863,ACC49117,WITHDRAWAL,302237.44,atm,BR007,2024-07-10,SUCCESS,WITHDRAWAL via atm
TXN000287,CUST0323,ACC73861,PAYMENT,375180.66,mobile,BR007,2024-11-25,SUCCESS,PAYMENT via mobile
TXN000288,CUST0886,ACC87388,TRANSFER,324570.75,internet,BR007,2024-04-05,SUCCESS,TRANSFER via internet
TXN000289,CUST0233,ACC67544,LOAN_EMI,243439.24,atm,BR008,2024-06-07,SUCCESS,LOAN_EMI via atm
TXN000290,CUST0426,ACC16730,PAYMENT,473867.94,upi,BR002,2024-05-12,SUCCESS,PAYMENT via upi
TXN000291,CUST0477,ACC60666,ATM_WITHDRAWAL,39153.93,internet,BR006,2024-09-18,SUCCESS,ATM_WITHDRAWAL via internet
TXN000292,CUST0957,ACC72843,WITHDRAWAL,176305.97,mobile,BR005,2024-09-06,SUCCESS,WITHDRAWAL via mobile
TXN000293,CUST0104,ACC29128,NEFT,134877.34,branch,BR009,2024-04-21,SUCCESS,NEFT via branch
TXN000294,CUST0025,ACC68767,ATM_WITHDRAWAL,167087.06,pos,BR008,2024-06-20,SUCCESS,ATM_WITHDRAWAL via pos
TXN000295,CUST0377,ACC16673,NEFT,292852.02,atm,BR008,2024-07-25,SUCCESS,NEFT via atm
TXN000296,CUST0683,ACC81826,RTGS,253023.27,mobile,BR007,2024-06-22,SUCCESS,RTGS via mobile
TXN000297,CUST0750,ACC93257,LOAN_EMI,72061.34,mobile,BR002,2024-10-13,SUCCESS,LOAN_EMI via mobile
TXN000298,CUST0226,ACC15490,DEPOSIT,151524.85,mobile,BR004,2024-07-19,SUCCESS,DEPOSIT via mobile
TXN000299,CUST0819,ACC29876,ATM_WITHDRAWAL,273573.28,internet,BR004,2024-01-03,SUCCESS,ATM_WITHDRAWAL via internet
TXN000300,CUST0039,ACC44800,UPI,393527.38,mobile,BR008,2024-03-22,SUCCESS,UPI via mobile
TXN000301,CUST0082,ACC97741,UPI,405863.72,internet,BR010,2024-12-12,SUCCESS,UPI via internet
TXN000302,CUST0979,ACC43827,RTGS,279328.44,upi,BR006,2024-11-22,SUCCESS,RTGS via upi
TXN000303,CUST0160,ACC97523,RTGS,260072.14,internet,BR010,2024-04-08,SUCCESS,RTGS via internet
TXN000304,CUST0445,ACC73359,LOAN_EMI,164144.0,pos,BR005,2024-08-24,PENDING,LOAN_EMI via pos
TXN000305,CUST0053,ACC87554,LOAN_EMI,400856.73,internet,BR002,2024-03-18,SUCCESS,LOAN_EMI via internet
TXN000306,CUST0803,ACC38698,PAYMENT,232227.35,mobile,BR002,2024-12-18,SUCCESS,PAYMENT via mobile
TXN000307,CUST0423,ACC62409,ATM_WITHDRAWAL,283329.78,internet,BR002,2024-04-06,SUCCESS,ATM_WITHDRAWAL via internet
TXN000308,CUST0972,ACC96885,WITHDRAWAL,387505.52,branch,BR007,2024-07-27,SUCCESS,WITHDRAWAL via branch
TXN000309,CUST0425,ACC72019,DEPOSIT,166959.55,internet,BR002,2024-05-08,SUCCESS,DEPOSIT via internet
TXN000310,CUST0504,ACC61949,RTGS,107092.88,atm,BR004,2024-05-08,SUCCESS,RTGS via atm
TXN000311,CUST0169,ACC54054,TRANSFER,299031.28,pos,BR007,2024-02-04,SUCCESS,TRANSFER via pos
TXN000312,CUST0816,ACC11112,TRANSFER,270231.19,atm,BR002,2024-12-21,SUCCESS,TRANSFER via atm
TXN000313,CUST0053,ACC10273,UPI,88868.78,mobile,BR005,2024-06-22,SUCCESS,UPI via mobile
TXN000314,CUST0847,ACC56825,RTGS,43851.34,mobile,BR005,2024-06-04,SUCCESS,RTGS via mobile
TXN000315,CUST0597,ACC20793,DEPOSIT,307220.23,mobile,BR003,2024-07-27,PENDING,DEPOSIT via mobile
TXN000316,CUST0111,ACC45039,RTGS,145785.08,pos,BR002,2024-10-10,SUCCESS,RTGS via pos
TXN000317,CUST0474,ACC89451,LOAN_EMI,78781.28,upi,BR009,2024-02-16,SUCCESS,LOAN_EMI via upi
TXN000318,CUST0706,ACC47184,DEPOSIT,196757.4,internet,BR003,2024-12-16,SUCCESS,DEPOSIT via internet
TXN000319,CUST0368,ACC76699,LOAN_EMI,146897.27,upi,BR007,2024-07-26,FAILED,LOAN_EMI via upi
TXN000320,CUST0814,ACC50543,FD_BOOKING,105352.59,atm,BR003,2024-12-05,SUCCESS,FD_BOOKING via atm
TXN000321,CUST0061,ACC87028,WITHDRAWAL,73925.22,atm,BR003,2024-03-24,SUCCESS,WITHDRAWAL via atm
TXN000322,CUST0789,ACC53611,FD_BOOKING,289677.23,upi,BR008,2024-07-14,SUCCESS,FD_BOOKING via upi
TXN000323,CUST0660,ACC97591,NEFT,364717.29,internet,BR004,2024-08-21,SUCCESS,NEFT via internet
TXN000324,CUST0161,ACC61222,PAYMENT,172608.31,branch,BR001,2024-05-13,SUCCESS,PAYMENT via branch
TXN000325,CUST0510,ACC70752,ATM_WITHDRAWAL,391884.02,internet,BR008,2024-03-27,SUCCESS,ATM_WITHDRAWAL via internet
TXN000326,CUST0990,ACC65358,FD_BOOKING,479036.75,pos,BR003,2024-01-28,SUCCESS,FD_BOOKING via pos
TXN000327,CUST0978,ACC42846,ATM_WITHDRAWAL,46698.85,internet,BR003,2024-01-05,SUCCESS,ATM_WITHDRAWAL via internet
TXN000328,CUST0619,ACC74927,LOAN_EMI,453662.72,upi,BR003,2024-07-02,SUCCESS,LOAN_EMI via upi
TXN000329,CUST0647,ACC57281,FD_BOOKING,400124.29,internet,BR006,2024-01-04,SUCCESS,FD_BOOKING via internet
TXN000330,CUST0845,ACC75677,PAYMENT,105609.77,internet,BR009,2024-05-17,SUCCESS,PAYMENT via internet
TXN000331,CUST0542,ACC87396,RTGS,463296.46,mobile,BR007,2024-12-26,SUCCESS,RTGS via mobile
TXN000332,CUST0988,ACC87460,NEFT,145167.62,atm,BR001,2024-05-11,SUCCESS,NEFT via atm
TXN000333,CUST0604,ACC92187,WITHDRAWAL,237311.33,atm,BR008,2024-10-19,SUCCESS,WITHDRAWAL via atm
TXN000334,CUST0323,ACC87449,PAYMENT,224690.74,internet,BR001,2024-04-22,SUCCESS,PAYMENT via internet
TXN000335,CUST0261,ACC61748,LOAN_EMI,2242.08,mobile,BR001,2024-04-27,SUCCESS,LOAN_EMI via mobile
TXN000336,CUST0407,ACC10294,ATM_WITHDRAWAL,23977.1,branch,BR005,2024-09-27,SUCCESS,ATM_WITHDRAWAL via branch
TXN000337,CUST0963,ACC64624,DEPOSIT,250925.74,upi,BR005,2024-10-22,SUCCESS,DEPOSIT via upi
TXN000338,CUST0595,ACC37972,NEFT,330678.16,internet,BR002,2024-04-13,SUCCESS,NEFT via internet
TXN000339,CUST0337,ACC33230,NEFT,328085.66,branch,BR007,2024-02-11,SUCCESS,NEFT via branch
TXN000340,CUST0970,ACC72896,DEPOSIT,49820.02,upi,BR005,2024-03-22,SUCCESS,DEPOSIT via upi
TXN000341,CUST0264,ACC64470,TRANSFER,452986.68,mobile,BR003,2024-06-04,SUCCESS,TRANSFER via mobile
TXN000342,CUST0296,ACC50565,NEFT,345809.59,upi,BR002,2024-02-05,SUCCESS,NEFT via upi
TXN000343,CUST0874,ACC10436,PAYMENT,33084.54,internet,BR003,2024-02-25,SUCCESS,PAYMENT via internet
TXN000344,CUST0125,ACC75596,NEFT,232702.08,branch,BR008,2024-11-20,SUCCESS,NEFT via branch
TXN000345,CUST0086,ACC56695,WITHDRAWAL,176684.76,atm,BR004,2024-09-09,SUCCESS,WITHDRAWAL via atm
TXN000346,CUST0933,ACC91309,WITHDRAWAL,496062.28,mobile,BR003,2024-06-06,SUCCESS,WITHDRAWAL via mobile
TXN000347,CUST0707,ACC80098,PAYMENT,239397.31,upi,BR006,2024-01-11,SUCCESS,PAYMENT via upi
TXN000348,CUST0812,ACC66675,WITHDRAWAL,403656.79,atm,BR004,2024-03-07,SUCCESS,WITHDRAWAL via atm
TXN000349,CUST0496,ACC86854,WITHDRAWAL,488071.02,upi,BR004,2024-11-25,SUCCESS,WITHDRAWAL via upi
TXN000350,CUST0790,ACC70011,ATM_WITHDRAWAL,161174.78,internet,BR004,2024-01-02,SUCCESS,ATM_WITHDRAWAL via internet
TXN000351,CUST0004,ACC84834,FD_BOOKING,8658.95,upi,BR006,2024-11-11,SUCCESS,FD_BOOKING via upi
TXN000352,CUST0858,ACC10974,FD_BOOKING,431017.22,branch,BR003,2024-02-20,SUCCESS,FD_BOOKING via branch
TXN000353,CUST0785,ACC25269,RTGS,67971.57,atm,BR009,2024-09-24,SUCCESS,RTGS via atm
TXN000354,CUST0123,ACC91912,DEPOSIT,393094.5,upi,BR006,2024-04-10,SUCCESS,DEPOSIT via upi
TXN000355,CUST0436,ACC48463,DEPOSIT,429342.59,branch,BR005,2024-11-05,SUCCESS,DEPOSIT via branch
TXN000356,CUST0836,ACC59752,TRANSFER,140405.97,atm,BR002,2024-09-12,SUCCESS,TRANSFER via atm
TXN000357,CUST0316,ACC49298,ATM_WITHDRAWAL,11463.84,internet,BR006,2024-03-23,SUCCESS,ATM_WITHDRAWAL via internet
TXN000358,CUST0141,ACC78806,RTGS,299813.02,branch,BR006,2024-02-04,PENDING,RTGS via branch
TXN000359,CUST0787,ACC53749,FD_BOOKING,444215.35,mobile,BR010,2024-04-19,SUCCESS,FD_BOOKING via mobile
TXN000360,CUST0238,ACC16432,LOAN_EMI,155813.11,pos,BR009,2024-02-26,SUCCESS,LOAN_EMI via pos
TXN000361,CUST0958,ACC85675,NEFT,148673.48,pos,BR005,2024-02-13,SUCCESS,NEFT via pos
TXN000362,CUST0042,ACC50880,ATM_WITHDRAWAL,46574.44,internet,BR005,2024-12-02,SUCCESS,ATM_WITHDRAWAL via internet
TXN000363,CUST0097,ACC87110,DEPOSIT,53503.67,atm,BR001,2024-08-26,SUCCESS,DEPOSIT via atm
TXN000364,CUST0555,ACC24010,LOAN_EMI,79487.59,pos,BR004,2024-02-11,SUCCESS,LOAN_EMI via pos
TXN000365,CUST0665,ACC84581,WITHDRAWAL,315456.35,branch,BR008,2024-04-24,SUCCESS,WITHDRAWAL via branch
TXN000366,CUST0174,ACC99449,NEFT,119369.41,atm,BR001,2024-11-17,SUCCESS,NEFT via atm
TXN000367,CUST0591,ACC34582,UPI,273827.13,branch,BR007,2024-04-20,SUCCESS,UPI via branch
TXN000368,CUST0198,ACC79177,LOAN_EMI,172199.51,atm,BR010,2024-07-19,SUCCESS,LOAN_EMI via atm
TXN000369,CUST0256,ACC90790,WITHDRAWAL,353481.49,internet,BR010,2024-08-01,PENDING,WITHDRAWAL via internet
TXN000370,CUST0416,ACC87429,PAYMENT,373418.14,upi,BR003,2024-10-06,SUCCESS,PAYMENT via upi
TXN000371,CUST0595,ACC25725,PAYMENT,66311.04,branch,BR004,2024-04-24,SUCCESS,PAYMENT via branch
TXN000372,CUST0074,ACC99662,ATM_WITHDRAWAL,66567.74,mobile,BR005,2024-02-19,SUCCESS,ATM_WITHDRAWAL via mobile
TXN000373,CUST0216,ACC24519,DEPOSIT,206736.58,internet,BR004,2024-08-05,SUCCESS,DEPOSIT via internet
TXN000374,CUST0664,ACC26153,FD_BOOKING,162623.3,atm,BR007,2024-11-17,SUCCESS,FD_BOOKING via atm
TXN000375,CUST0455,ACC96916,PAYMENT,428892.34,mobile,BR004,2024-07-12,SUCCESS,PAYMENT via mobile
TXN000376,CUST0682,ACC96809,PAYMENT,245007.68,internet,BR007,2024-01-09,SUCCESS,PAYMENT via internet
TXN000377,CUST0475,ACC30788,DEPOSIT,390718.4,branch,BR008,2024-09-10,SUCCESS,DEPOSIT via branch
TXN000378,CUST0114,ACC47645,TRANSFER,141794.74,mobile,BR007,2024-01-16,SUCCESS,TRANSFER via mobile
TXN000379,CUST0543,ACC18558,RTGS,227269.08,internet,BR004,2024-08-07,SUCCESS,RTGS via internet
TXN000380,CUST0283,ACC72499,ATM_WITHDRAWAL,134892.78,atm,BR004,2024-08-05,SUCCESS,ATM_WITHDRAWAL via atm
TXN000381,CUST0241,ACC94570,UPI,192352.37,pos,BR009,2024-11-05,SUCCESS,UPI via pos
TXN000382,CUST0739,ACC58605,NEFT,127480.11,branch,BR005,2024-11-17,SUCCESS,NEFT via branch
TXN000383,CUST0765,ACC62915,DEPOSIT,31577.59,branch,BR004,2024-05-09,SUCCESS,DEPOSIT via branch
TXN000384,CUST0776,ACC97614,NEFT,427939.49,pos,BR009,2024-03-21,SUCCESS,NEFT via pos
TXN000385,CUST0542,ACC10441,TRANSFER,479314.9,internet,BR009,2024-07-19,SUCCESS,TRANSFER via internet
TXN000386,CUST0493,ACC35351,TRANSFER,54322.27,internet,BR007,2024-05-23,SUCCESS,TRANSFER via internet
TXN000387,CUST0601,ACC36144,ATM_WITHDRAWAL,334951.16,pos,BR010,2024-10-12,SUCCESS,ATM_WITHDRAWAL via pos
TXN000388,CUST0484,ACC91870,PAYMENT,445139.51,internet,BR001,2024-06-12,SUCCESS,PAYMENT via internet
TXN000389,CUST0247,ACC79794,FD_BOOKING,246625.96,atm,BR009,2024-01-23,SUCCESS,FD_BOOKING via atm
TXN000390,CUST0579,ACC27956,PAYMENT,205426.58,branch,BR004,2024-08-14,SUCCESS,PAYMENT via branch
TXN000391,CUST0757,ACC19516,WITHDRAWAL,340512.28,pos,BR008,2024-12-05,SUCCESS,WITHDRAWAL via pos
TXN000392,CUST0220,ACC38635,FD_BOOKING,48518.41,internet,BR001,2024-10-14,SUCCESS,FD_BOOKING via internet
TXN000393,CUST0288,ACC94281,RTGS,444911.8,mobile,BR002,2024-06-08,SUCCESS,RTGS via mobile
TXN000394,CUST0096,ACC42809,RTGS,268491.85,upi,BR004,2024-01-16,SUCCESS,RTGS via upi
TXN000395,CUST0555,ACC31893,DEPOSIT,463121.49,atm,BR004,2024-07-11,SUCCESS,DEPOSIT via atm
TXN000396,CUST0516,ACC86399,PAYMENT,462413.05,internet,BR001,2024-07-23,SUCCESS,PAYMENT via internet
TXN000397,CUST0366,ACC69291,NEFT,347999.91,branch,BR002,2024-11-19,SUCCESS,NEFT via branch
TXN000398,CUST0282,ACC35237,TRANSFER,411174.78,mobile,BR001,2024-12-06,SUCCESS,TRANSFER via mobile
TXN000399,CUST0215,ACC35905,TRANSFER,147570.48,branch,BR008,2024-04-20,SUCCESS,TRANSFER via branch
TXN000400,CUST0121,ACC36760,FD_BOOKING,313602.57,internet,BR007,2024-03-23,SUCCESS,FD_BOOKING via internet
TXN000401,CUST0923,ACC30849,UPI,189105.26,mobile,BR006,2024-01-18,SUCCESS,UPI via mobile
TXN000402,CUST0864,ACC65096,WITHDRAWAL,42505.17,mobile,BR004,2024-02-05,SUCCESS,WITHDRAWAL via mobile
TXN000403,CUST0446,ACC40049,TRANSFER,133143.44,pos,BR009,2024-11-17,FAILED,TRANSFER via pos
TXN000404,CUST0955,ACC87553,RTGS,492205.32,atm,BR003,2024-10-18,SUCCESS,RTGS via atm
TXN000405,CUST0221,ACC68859,ATM_WITHDRAWAL,86150.29,atm,BR005,2024-06-09,SUCCESS,ATM_WITHDRAWAL via atm
TXN000406,CUST0949,ACC12625,PAYMENT,202967.5,atm,BR009,2024-08-03,SUCCESS,PAYMENT via atm
TXN000407,CUST0119,ACC26617,DEPOSIT,114945.94,upi,BR009,2024-02-18,SUCCESS,DEPOSIT via upi
TXN000408,CUST0932,ACC95151,RTGS,356253.24,mobile,BR001,2024-09-06,SUCCESS,RTGS via mobile
TXN000409,CUST0238,ACC26571,PAYMENT,454009.83,pos,BR010,2024-09-03,SUCCESS,PAYMENT via pos
TXN000410,CUST0566,ACC20953,FD_BOOKING,262585.43,branch,BR005,2024-05-11,SUCCESS,FD_BOOKING via branch
TXN000411,CUST0848,ACC33371,DEPOSIT,213917.58,mobile,BR003,2024-04-23,SUCCESS,DEPOSIT via mobile
TXN000412,CUST0531,ACC29375,RTGS,221229.59,atm,BR009,2024-02-24,SUCCESS,RTGS via atm
TXN000413,CUST0472,ACC31578,LOAN_EMI,496376.67,internet,BR001,2024-01-25,SUCCESS,LOAN_EMI via internet
TXN000414,CUST0028,ACC97147,DEPOSIT,431456.6,upi,BR001,2024-02-11,SUCCESS,DEPOSIT via upi
TXN000415,CUST0761,ACC93498,RTGS,40623.49,upi,BR004,2024-08-26,SUCCESS,RTGS via upi
TXN000416,CUST0803,ACC80651,FD_BOOKING,28718.06,upi,BR010,2024-01-24,SUCCESS,FD_BOOKING via upi
TXN000417,CUST0362,ACC51005,ATM_WITHDRAWAL,336122.06,pos,BR005,2024-05-09,SUCCESS,ATM_WITHDRAWAL via pos
TXN000418,CUST0559,ACC29391,RTGS,334104.97,pos,BR008,2024-05-16,SUCCESS,RTGS via pos
TXN000419,CUST0787,ACC20040,TRANSFER,87944.91,internet,BR009,2024-10-26,SUCCESS,TRANSFER via internet
TXN000420,CUST0389,ACC71456,DEPOSIT,253621.13,atm,BR001,2024-01-20,SUCCESS,DEPOSIT via atm
TXN000421,CUST0678,ACC44247,PAYMENT,189010.08,upi,BR006,2024-02-12,SUCCESS,PAYMENT via upi
TXN000422,CUST0282,ACC79472,TRANSFER,202651.16,pos,BR002,2024-04-14,SUCCESS,TRANSFER via pos
TXN000423,CUST0276,ACC77067,PAYMENT,495334.7,internet,BR001,2024-06-10,SUCCESS,PAYMENT via internet
TXN000424,CUST0804,ACC85605,ATM_WITHDRAWAL,364826.88,pos,BR001,2024-11-16,SUCCESS,ATM_WITHDRAWAL via pos
TXN000425,CUST0213,ACC41508,ATM_WITHDRAWAL,301091.05,pos,BR009,2024-08-20,SUCCESS,ATM_WITHDRAWAL via pos
TXN000426,CUST0018,ACC91841,NEFT,92464.74,branch,BR001,2024-05-26,SUCCESS,NEFT via branch
TXN000427,CUST0126,ACC61337,LOAN_EMI,417465.62,branch,BR009,2024-09-24,SUCCESS,LOAN_EMI via branch
TXN000428,CUST0641,ACC43903,TRANSFER,273784.09,atm,BR008,2024-04-17,SUCCESS,TRANSFER via atm
TXN000429,CUST0736,ACC34600,NEFT,323906.51,atm,BR005,2024-04-05,SUCCESS,NEFT via atm
TXN000430,CUST0145,ACC62439,RTGS,338983.73,upi,BR003,2024-09-19,SUCCESS,RTGS via upi
TXN000431,CUST0683,ACC50304,ATM_WITHDRAWAL,148863.6,branch,BR004,2024-07-25,SUCCESS,ATM_WITHDRAWAL via branch
TXN000432,CUST0378,ACC79248,ATM_WITHDRAWAL,107015.77,internet,BR005,2024-02-15,SUCCESS,ATM_WITHDRAWAL via internet
TXN000433,CUST0842,ACC61142,LOAN_EMI,472731.88,upi,BR007,2024-03-12,FAILED,LOAN_EMI via upi
TXN000434,CUST0383,ACC48091,DEPOSIT,93375.88,mobile,BR006,2024-06-18,SUCCESS,DEPOSIT via mobile
TXN000435,CUST0301,ACC35122,DEPOSIT,334365.32,atm,BR007,2024-05-14,SUCCESS,DEPOSIT via atm
TXN000436,CUST0884,ACC48089,NEFT,287897.13,pos,BR009,2024-01-25,SUCCESS,NEFT via pos
TXN000437,CUST0112,ACC58283,PAYMENT,278089.55,pos,BR009,2024-03-27,PENDING,PAYMENT via pos
TXN000438,CUST0340,ACC27596,UPI,305086.61,upi,BR001,2024-11-23,SUCCESS,UPI via upi
TXN000439,CUST0297,ACC93765,DEPOSIT,496563.7,internet,BR004,2024-04-07,SUCCESS,DEPOSIT via internet
TXN000440,CUST0784,ACC56538,PAYMENT,414279.94,internet,BR010,2024-06-23,SUCCESS,PAYMENT via internet
TXN000441,CUST0746,ACC39082,TRANSFER,402993.4,branch,BR002,2024-12-20,SUCCESS,TRANSFER via branch
TXN000442,CUST0478,ACC26223,NEFT,24260.33,mobile,BR004,2024-10-03,SUCCESS,NEFT via mobile
TXN000443,CUST0203,ACC74563,PAYMENT,67440.01,upi,BR006,2024-04-02,SUCCESS,PAYMENT via upi
TXN000444,CUST0876,ACC14555,WITHDRAWAL,478109.67,pos,BR009,2024-08-25,FAILED,WITHDRAWAL via pos
